source,family,label,x,log_n,bridge_valid,beta_error_e,eta_label,eta_value,profile_deficit_a,bridge_b,total_reserve,log_gate_margin,beta_plus,envelope_plus,bridge_target,beta_surplus,envelope_gap,additive_margin,identity_residual,multiplicative_margin
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=100003,100003,100063.0769811225,True,0.0003116014172652726,rosser_half,0.003765117323086098,0.0005577817493509005,5.216347336661112e-05,0.0006099452227175116,-0.003155172100368586,20.582758218151735,20.571280732529925,20.50647708857911,0.07628112957262445,0.011477485621810501,-0.06480364395081395,3.0253577421035516e-15,-0.003150199775764917
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=100003,100003,100063.0769811225,True,0.0003116014172652726,rosser_one,0.0075161116956597735,0.0005577817493509005,5.216347336661112e-05,0.0006099452227175116,-0.006906166472942262,20.660109008896953,20.64858839044624,20.50647708857911,0.15363192031784223,0.011520618450713727,-0.1421113018671285,-1.6653345369377348e-16,-0.006882373709036771
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=199999,199999,200026.93879770528,True,0.00018355335482400648,actual_E_plus,0.00018355335482400648,0.0003687350938574515,1.1443827397817227e-05,0.00038017892125526874,0.00019662556643126227,21.743881211624167,21.735864957572698,21.740139204531197,0.0037420070929705673,0.008016254051469218,0.004274246958498651,-1.3721662694976544e-15,0.00019664489850490519
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=199999,199999,200026.93879770528,True,0.00018355335482400648,rosser_half,0.003350354299794591,0.0003687350938574515,1.1443827397817227e-05,0.00038017892125526874,-0.002970175378539322,21.81284890102685,21.804807220855995,21.740139204531197,0.07270969649565373,0.008041680170855159,-0.06466801632479857,1.6237011735142914e-15,-0.002965768771527766
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=199999,199999,200026.93879770528,True,0.00018355335482400648,rosser_one,0.006689521196987624,0.0003687350938574515,1.1443827397817227e-05,0.00038017892125526874,-0.006309342275732355,21.885807386499618,21.877738808934083,21.740139204531197,0.14566818196842135,0.008068577565534696,-0.13759960440288665,2.3592239273284576e-15,-0.006289480169984318
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=1000003,1000003,999600.413009189,False,3.972120678508162e-05,actual_E_plus,3.972120678508162e-05,0.00014324640812951679,0.0,0.00014324640812951679,0.00010352520134443517,24.607407554963505,24.603882884672082,24.606430138451778,0.0009774165117271139,0.0035246702914228933,0.0025472537796957795,-4.336808689942018e-19,0.00010353056026302099
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=1000003,1000003,999600.413009189,False,3.972120678508162e-05,rosser_half,0.0026161805785329104,0.00014324640812951679,0.0,0.00014324640812951679,-0.0024729341704033936,24.67088928470494,24.66735552153503,24.606430138451778,0.06445914625316362,0.003533763169912163,-0.06092538308325146,7.840950111415168e-16,-0.0024698789876386185
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=1000003,1000003,999600.413009189,False,3.972120678508162e-05,rosser_one,0.0052255346118378985,0.00014324640812951679,0.0,0.00014324640812951679,-0.005082288203708382,24.735348430958105,24.731805434908324,24.606430138451778,0.12891829250632725,0.003542996049780811,-0.12537529645654644,2.1649348980190553e-15,-0.005069395228202045
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=1999993,1999993,2000115.046207051,True,4.994729682339383e-05,actual_E_plus,4.994729682339383e-05,9.635149909683572e-05,4.205857134194037e-06,0.00010055735623102976,5.0610059407635934e-05,25.842254604908277,25.839764784887926,25.841072570012027,0.001182034896249462,0.002489820020350919,0.001307785124101457,-3.326765946054522e-15,5.0611340118189574e-05
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=1999993,1999993,2000115.046207051,True,4.994729682339383e-05,rosser_half,0.0023724685581123866,9.635149909683572e-05,4.205857134194037e-06,0.00010055735623102976,-0.002271911201881357,25.902343542574968,25.899847933174303,25.841072570012027,0.061270972562940784,0.0024956094006647334,-0.05877536316227605,-3.8163916471489756e-16,-0.002269332364959298
mvdc_beta_requirement_profiles.csv,floor_log_lcm,pk=1999993,1999993,2000115.046207051,True,4.994729682339383e-05,rosser_one,0.004739321828631184,9.635149909683572e-05,4.205857134194037e-06,0.00010055735623102976,-0.004638764472400154,25.963723198768776,25.961221675631126,25.841072570012027,0.12265062875674815,0.0025015231376492864,-0.12014910561909886,1.3739009929736312e-15,-0.0046280220214705015
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.001,181,192.3184147975403,True,0.01822172732684213,actual_E_plus,0.01822172732684213,0.018019079199661874,0.011600323390995754,0.02961940259065763,0.0113976752638155,9.429159324152948,9.260776166197912,9.366931297298311,0.06222802685463691,0.1683831579550361,0.1061551311003992,4.718447854656915e-16,0.011462876242260167
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.001,181,192.3184147975403,True,0.01822172732684213,rosser_half,0.018332741627881226,0.018019079199661874,0.011600323390995754,0.02961940259065763,0.011286660962776404,9.430206153790161,9.26180430185891,9.366931297298311,0.06327485649184972,0.168401851931252,0.1051269954394023,-1.4710455076283324e-15,0.0113505956305191
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.001,181,192.3184147975403,True,0.01822172732684213,rosser_one,0.03633543544419182,0.018019079199661874,0.011600323390995754,0.02961940259065763,-0.0067160328535341915,9.60151263018883,9.430051637513156,9.366931297298311,0.23458133289051908,0.17146099267567472,-0.06312034021484436,1.1518563880486e-15,-0.0066935307081191775
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0005,337,345.9464702784527,True,0.008638265432628245,actual_E_plus,0.008638265432628245,0.011317049645741862,0.004491743941966551,0.01580879358770841,0.007170528155080166,10.455921212825993,10.33825808888806,10.412655274375707,0.043265938450286257,0.11766312393793399,0.07439718548764773,-1.915134717478395e-15,0.007196297949614294
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0005,337,345.9464702784527,True,0.008638265432628245,rosser_half,0.014652978731027652,0.011317049645741862,0.004491743941966551,0.01580879358770841,0.0011558148566807591,10.519000091711877,10.400627125207885,10.412655274375707,0.1063448173361703,0.11837296650399232,0.012028149167822022,-1.736458199452784e-15,0.0011564830680901306
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0005,337,345.9464702784527,True,0.008638265432628245,rosser_one,0.029094344702076478,0.011317049645741862,0.004491743941966551,0.01580879358770841,-0.013285551114368067,10.672011005757595,10.551916168767324,10.412655274375707,0.2593557313818877,0.12009483699027079,-0.13926089439161693,-6.106226635438361e-16,-0.013197687715129525
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0002,751,764.5046602274183,True,0.006010177802896477,actual_E_plus,0.006010177802896477,0.008186709650321443,0.0026880284016130756,0.010874738051934518,0.004864560249038041,11.864295647224155,11.767562606485104,11.824946083298892,0.03934956392526345,0.09673304073905165,0.05738347681378819,-2.8449465006019636e-16,0.0048764114313837315
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0002,751,764.5046602274183,True,0.006010177802896477,rosser_half,0.011339786649320923,0.008186709650321443,0.0026880284016130756,0.010874738051934518,-0.0004650485973864051,11.927696503069674,11.830446536779055,11.824946083298892,0.10275041977078203,0.09724996629061877,-0.005500453480163259,7.121039868884793e-16,-0.00046494047904810376
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0002,751,764.5046602274183,True,0.006010177802896477,rosser_one,0.02255242304687447,0.008186709650321443,0.0026880284016130756,0.010874738051934518,-0.011677684994939954,12.06219003145784,11.963843500453432,11.824946083298892,0.23724394815894811,0.09834653100440782,-0.1388974171545403,-2.7755575615628914e-16,-0.011609765469539624
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0001,1381,1398.1358097892119,True,0.0033852104769158675,actual_E_plus,0.0033852104769158675,0.004853384622915941,0.0017040728258801503,0.0065574574487960915,0.003172246971880224,12.921825742634468,12.85926309537725,12.900120624615923,0.021705118018545022,0.06256264725721827,0.04085752923867325,-3.677613769070831e-16,0.003177283871994341
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0001,1381,1398.1358097892119,True,0.0033852104769158675,rosser_half,0.009518253234934576,0.004853384622915941,0.0017040728258801503,0.0065574574487960915,-0.0029607957861384846,13.001319372166124,12.93837184648672,12.900120624615923,0.10119874755020142,0.06294752567940343,-0.03825122187079799,8.187894806610529e-16,-0.002956416952971108
mvdc_beta_requirement_profiles.csv,ca_like,eps=0.0001,1381,1398.1358097892119,True,0.0033852104769158675,rosser_one,0.018946762856511316,0.004853384622915941,0.0017040728258801503,0.0065574574487960915,-0.012389305407715224,13.124482145258732,13.060938311497042,12.900120624615923,0.2243615206428089,0.06354383376169004,-0.16081768688111886,-2.7755575615628914e-16,-0.012312873933380208
mvdc_beta_requirement_profiles.csv,ca_like,eps=5e-05,2549,2568.676960710915,True,0.002224799495487151,actual_E_plus,0.002224799495487151,0.0034271268166228388,0.00097993437174505,0.0044070611883678884,0.0021822616928807376,14.000878386091543,13.952977728016755,13.98346002489155,0.017418361199993626,0.04790065807478783,0.0304822968747942,1.1379786002407855e-15,0.002184644558959503
mvdc_beta_requirement_profiles.csv,ca_like,eps=5e-05,2549,2568.676960710915,True,0.002224799495487151,rosser_half,0.0080946135875775,0.0034271268166228388,0.00097993437174505,0.0044070611883678884,-0.003687552399209611,14.083302610121258,14.035119957269897,13.98346002489155,0.0998425852297089,0.04818265285136114,-0.05165993237834776,1.2281842209915794e-15,-0.0036807617274114968
mvdc_beta_requirement_profiles.csv,ca_like,eps=5e-05,2549,2568.676960710915,True,0.002224799495487151,rosser_one,0.016124230179538932,0.0034271268166228388,0.00097993437174505,0.0044070611883678884,-0.011717168991171045,14.19684135669965,14.14827025817166,13.98346002489155,0.21338133180810104,0.04857109852799013,-0.1648102332801109,-2.7200464103316335e-15,-0.011648790295401779
mvdc_beta_requirement_profiles.csv,ca_like,eps=2e-05,5749,5805.92533787919,True,0.0017024777119707402,actual_E_plus,0.0017024777119707402,0.001890158350122061,0.001137544783806851,0.003027703133928912,0.0013252254219581717,15.44462599554883,15.41546077888095,15.435903281866846,0.008722713681983407,0.02916521666787908,0.020442502985895672,-7.424616477180734e-16,0.001326103921194699
mvdc_beta_requirement_profiles.csv,ca_like,eps=2e-05,5749,5805.92533787919,True,0.0017024777119707402,rosser_half,0.006649857266981409,0.001890158350122061,0.001137544783806851,0.003027703133928912,-0.003622154133052497,15.521225750222586,15.491915884636539,15.435903281866846,0.08532246835573964,0.029309865586046868,-0.056012602769692776,-2.4771851236948805e-15,-0.0036156020460478278
mvdc_beta_requirement_profiles.csv,ca_like,eps=2e-05,5749,5805.92533787919,True,0.0017024777119707402,rosser_one,0.013255785890689755,0.001890158350122061,0.001137544783806851,0.003027703133928912,-0.010228082756760844,15.624097266533592,15.594593141140734,15.435903281866846,0.18819398466674642,0.02950412539285807,-0.15868985927388835,-1.6375789613221059e-15,-0.010175953796142445
mvdc_beta_requirement_profiles.csv,ca_like,eps=1e-05,10753,10833.8728607513,True,0.001285610004888138,actual_E_plus,0.001285610004888138,0.0013371385764206468,0.0008068342759826399,0.002143972852403287,0.0008583628475151489,16.554857922500315,16.532736576293633,16.546933755432345,0.007924167067969279,0.02212134620668138,0.014197179138712102,1.897787482718627e-15,0.0008587313463319646
mvdc_beta_requirement_profiles.csv,ca_like,eps=1e-05,10753,10833.8728607513,True,0.001285610004888138,rosser_half,0.005785514644742758,0.0013371385764206468,0.0008068342759826399,0.002143972852403287,-0.003641541792339471,16.629521067004426,16.607299952543848,16.546933755432345,0.08258731157208032,0.02222111446057795,-0.06036619711150237,-1.1310397063368782e-15,-0.003634919420014149
mvdc_beta_requirement_profiles.csv,ca_like,eps=1e-05,10753,10833.8728607513,True,0.001285610004888138,rosser_one,0.011537749557861033,0.0013371385764206468,0.0008068342759826399,0.002143972852403287,-0.009393776705457747,16.72545362746673,16.703104323601423,16.546933755432345,0.17851987203438568,0.0223493038653082,-0.15617056816907748,-1.3600232051658168e-15,-0.009349793017122465
mvdc_beta_requirement_profiles.csv,ca_like,eps=5e-06,20173,20243.781557505,True,0.0006738254632785434,actual_E_plus,0.0006738254632785434,0.0009256199945012035,0.00035330226041898824,0.0012789222549201918,0.0006050967916416483,17.666068384828034,17.649723884272028,17.660406907373304,0.005661477454729891,0.01634450055600567,0.01068302310127578,-1.2732870313669764e-15,0.000605279899636102
mvdc_beta_requirement_profiles.csv,ca_like,eps=5e-06,20173,20243.781557505,True,0.0006738254632785434,rosser_half,0.005076166767966776,0.0009256199945012035,0.00035330226041898824,0.0012789222549201918,-0.0037972445130465843,17.744011888440024,17.727595275198254,17.660406907373304,0.08360498106672054,0.016416613241769795,-0.06718836782495075,1.970645868709653e-15,-0.003790044096897316
mvdc_beta_requirement_profiles.csv,ca_like,eps=5e-06,20173,20243.781557505,True,0.0006738254632785434,rosser_one,0.010126696151742224,0.0009256199945012035,0.00035330226041898824,0.0012789222549201918,-0.008847773896822033,17.833855229108877,17.817355493550387,17.660406907373304,0.17344832173557378,0.01649973555849016,-0.15694858617708363,-1.5543122344752192e-15,-0.00880874752899763
mvdc_beta_requirement_profiles.csv,ca_like,eps=2e-06,46511,46589.609920312265,True,0.00034999484013065185,actual_E_plus,0.00034999484013065185,0.0005486882168572428,0.000157114264083189,0.0007058024809404317,0.0003558076408097799,19.148677056382226,19.138173284824347,19.144984004691462,0.0036930516907638378,0.01050377155787885,0.0068107198671150115,1.4068607390171906e-15,0.0003558709478566069
mvdc_beta_requirement_profiles.csv,ca_like,eps=2e-06,46511,46589.609920312265,True,0.00034999484013065185,rosser_half,0.0043193792114554624,0.0005486882168572428,0.000157114264083189,0.0007058024809404317,-0.0036135767305150307,19.22483656901347,19.214291021090556,19.144984004691462,0.07985256432200671,0.010545547922912846,-0.06930701639909387,-1.2351231148954867e-15,-0.0036070556193313896
mvdc_beta_requirement_profiles.csv,ca_like,eps=2e-06,46511,46589.609920312265,True,0.00034999484013065185,rosser_one,0.008620181597732927,0.0005486882168572428,0.000157114264083189,0.0007058024809404317,-0.007914379116792495,19.3076968471247,19.297105847214166,19.144984004691462,0.16271284243323691,0.010590999910533583,-0.15212184252270333,-8.049116928532385e-16,-0.007883142877856186
mvdc_beta_requirement_profiles.csv,ca_like,eps=1e-06,87833,87995.49273415799,True,0.0003033931804115042,actual_E_plus,0.0003033931804115042,0.0003877181764088573,0.0001623586657242228,0.0005500768421330801,0.0002466836617215759,20.280442317633614,20.272580745657113,20.277582276980667,0.0028600406529477596,0.007861571976501835,0.005001531323554076,1.6193643648243494e-15,0.00024671409063814487
mvdc_beta_requirement_profiles.csv,ca_like,eps=1e-06,87833,87995.49273415799,True,0.0003033931804115042,rosser_half,0.003851281606568344,0.0003877181764088573,0.0001623586657242228,0.0005500768421330801,-0.0033012047644352636,20.352522855453092,20.344633341958982,20.277582276980667,0.0749405784724253,0.007889513494109934,-0.06705106497831537,-3.219646771412954e-15,-0.003295761779104067
mvdc_beta_requirement_profiles.csv,ca_like,eps=1e-06,87833,87995.49273415799,True,0.0003033931804115042,rosser_one,0.007687787729479161,0.0003877181764088573,0.0001623586657242228,0.0005500768421330801,-0.0071377108873460805,20.430755407880635,20.42283556808337,20.277582276980667,0.15317313089996887,0.007919839797263961,-0.1452532911027049,-7.771561172376096e-16,-0.0071122979283888554
ca_like_ledger_rows.csv,ca_like,eps=0.001,181,192.3184147975403,True,0.01822172732684213,actual_E_plus,0.01822172732684213,0.018019079199661874,0.011600323390995754,0.02961940259065763,0.0113976752638155,9.429159324152948,9.260776166197912,9.366931297298311,0.06222802685463691,0.1683831579550361,0.1061551311003992,4.718447854656915e-16,0.011462876242260167
ca_like_ledger_rows.csv,ca_like,eps=0.001,181,192.3184147975403,True,0.01822172732684213,rosser_half,0.018332741627881226,0.018019079199661874,0.011600323390995754,0.02961940259065763,0.011286660962776404,9.430206153790161,9.26180430185891,9.366931297298311,0.06327485649184972,0.168401851931252,0.1051269954394023,-1.4710455076283324e-15,0.0113505956305191
ca_like_ledger_rows.csv,ca_like,eps=0.001,181,192.3184147975403,True,0.01822172732684213,rosser_one,0.03633543544419182,0.018019079199661874,0.011600323390995754,0.02961940259065763,-0.0067160328535341915,9.60151263018883,9.430051637513156,9.366931297298311,0.23458133289051908,0.17146099267567472,-0.06312034021484436,1.1518563880486e-15,-0.0066935307081191775
ca_like_ledger_rows.csv,ca_like,eps=0.0005,337,345.9464702784527,True,0.008638265432628245,actual_E_plus,0.008638265432628245,0.011317049645741862,0.004491743941966551,0.01580879358770841,0.007170528155080166,10.455921212825993,10.33825808888806,10.412655274375707,0.043265938450286257,0.11766312393793399,0.07439718548764773,-1.915134717478395e-15,0.007196297949614294
ca_like_ledger_rows.csv,ca_like,eps=0.0005,337,345.9464702784527,True,0.008638265432628245,rosser_half,0.014652978731027652,0.011317049645741862,0.004491743941966551,0.01580879358770841,0.0011558148566807591,10.519000091711877,10.400627125207885,10.412655274375707,0.1063448173361703,0.11837296650399232,0.012028149167822022,-1.736458199452784e-15,0.0011564830680901306
ca_like_ledger_rows.csv,ca_like,eps=0.0005,337,345.9464702784527,True,0.008638265432628245,rosser_one,0.029094344702076478,0.011317049645741862,0.004491743941966551,0.01580879358770841,-0.013285551114368067,10.672011005757595,10.551916168767324,10.412655274375707,0.2593557313818877,0.12009483699027079,-0.13926089439161693,-6.106226635438361e-16,-0.013197687715129525
ca_like_ledger_rows.csv,ca_like,eps=0.0002,751,764.5046602274183,True,0.006010177802896477,actual_E_plus,0.006010177802896477,0.008186709650321443,0.0026880284016130756,0.010874738051934518,0.004864560249038041,11.864295647224155,11.767562606485104,11.824946083298892,0.03934956392526345,0.09673304073905165,0.05738347681378819,-2.8449465006019636e-16,0.0048764114313837315
ca_like_ledger_rows.csv,ca_like,eps=0.0002,751,764.5046602274183,True,0.006010177802896477,rosser_half,0.011339786649320923,0.008186709650321443,0.0026880284016130756,0.010874738051934518,-0.0004650485973864051,11.927696503069674,11.830446536779055,11.824946083298892,0.10275041977078203,0.09724996629061877,-0.005500453480163259,7.121039868884793e-16,-0.00046494047904810376
ca_like_ledger_rows.csv,ca_like,eps=0.0002,751,764.5046602274183,True,0.006010177802896477,rosser_one,0.02255242304687447,0.008186709650321443,0.0026880284016130756,0.010874738051934518,-0.011677684994939954,12.06219003145784,11.963843500453432,11.824946083298892,0.23724394815894811,0.09834653100440782,-0.1388974171545403,-2.7755575615628914e-16,-0.011609765469539624
ca_like_ledger_rows.csv,ca_like,eps=0.0001,1381,1398.1358097892119,True,0.0033852104769158675,actual_E_plus,0.0033852104769158675,0.004853384622915941,0.0017040728258801503,0.0065574574487960915,0.003172246971880224,12.921825742634468,12.85926309537725,12.900120624615923,0.021705118018545022,0.06256264725721827,0.04085752923867325,-3.677613769070831e-16,0.003177283871994341
ca_like_ledger_rows.csv,ca_like,eps=0.0001,1381,1398.1358097892119,True,0.0033852104769158675,rosser_half,0.009518253234934576,0.004853384622915941,0.0017040728258801503,0.0065574574487960915,-0.0029607957861384846,13.001319372166124,12.93837184648672,12.900120624615923,0.10119874755020142,0.06294752567940343,-0.03825122187079799,8.187894806610529e-16,-0.002956416952971108
ca_like_ledger_rows.csv,ca_like,eps=0.0001,1381,1398.1358097892119,True,0.0033852104769158675,rosser_one,0.018946762856511316,0.004853384622915941,0.0017040728258801503,0.0065574574487960915,-0.012389305407715224,13.124482145258732,13.060938311497042,12.900120624615923,0.2243615206428089,0.06354383376169004,-0.16081768688111886,-2.7755575615628914e-16,-0.012312873933380208
ca_like_ledger_rows.csv,ca_like,eps=5e-05,2549,2568.676960710915,True,0.002224799495487151,actual_E_plus,0.002224799495487151,0.0034271268166228388,0.00097993437174505,0.0044070611883678884,0.0021822616928807376,14.000878386091543,13.952977728016755,13.98346002489155,0.017418361199993626,0.04790065807478783,0.0304822968747942,1.1379786002407855e-15,0.002184644558959503
ca_like_ledger_rows.csv,ca_like,eps=5e-05,2549,2568.676960710915,True,0.002224799495487151,rosser_half,0.0080946135875775,0.0034271268166228388,0.00097993437174505,0.0044070611883678884,-0.003687552399209611,14.083302610121258,14.035119957269897,13.98346002489155,0.0998425852297089,0.04818265285136114,-0.05165993237834776,1.2281842209915794e-15,-0.0036807617274114968
ca_like_ledger_rows.csv,ca_like,eps=5e-05,2549,2568.676960710915,True,0.002224799495487151,rosser_one,0.016124230179538932,0.0034271268166228388,0.00097993437174505,0.0044070611883678884,-0.011717168991171045,14.19684135669965,14.14827025817166,13.98346002489155,0.21338133180810104,0.04857109852799013,-0.1648102332801109,-2.7200464103316335e-15,-0.011648790295401779
ca_like_ledger_rows.csv,ca_like,eps=2e-05,5749,5805.92533787919,True,0.0017024777119707402,actual_E_plus,0.0017024777119707402,0.001890158350122061,0.001137544783806851,0.003027703133928912,0.0013252254219581717,15.44462599554883,15.41546077888095,15.435903281866846,0.008722713681983407,0.02916521666787908,0.020442502985895672,-7.424616477180734e-16,0.001326103921194699
ca_like_ledger_rows.csv,ca_like,eps=2e-05,5749,5805.92533787919,True,0.0017024777119707402,rosser_half,0.006649857266981409,0.001890158350122061,0.001137544783806851,0.003027703133928912,-0.003622154133052497,15.521225750222586,15.491915884636539,15.435903281866846,0.08532246835573964,0.029309865586046868,-0.056012602769692776,-2.4771851236948805e-15,-0.0036156020460478278
ca_like_ledger_rows.csv,ca_like,eps=2e-05,5749,5805.92533787919,True,0.0017024777119707402,rosser_one,0.013255785890689755,0.001890158350122061,0.001137544783806851,0.003027703133928912,-0.010228082756760844,15.624097266533592,15.594593141140734,15.435903281866846,0.18819398466674642,0.02950412539285807,-0.15868985927388835,-1.6375789613221059e-15,-0.010175953796142445
ca_like_ledger_rows.csv,ca_like,eps=1e-05,10753,10833.8728607513,True,0.001285610004888138,actual_E_plus,0.001285610004888138,0.0013371385764206468,0.0008068342759826399,0.002143972852403287,0.0008583628475151489,16.554857922500315,16.532736576293633,16.546933755432345,0.007924167067969279,0.02212134620668138,0.014197179138712102,1.897787482718627e-15,0.0008587313463319646
ca_like_ledger_rows.csv,ca_like,eps=1e-05,10753,10833.8728607513,True,0.001285610004888138,rosser_half,0.005785514644742758,0.0013371385764206468,0.0008068342759826399,0.002143972852403287,-0.003641541792339471,16.629521067004426,16.607299952543848,16.546933755432345,0.08258731157208032,0.02222111446057795,-0.06036619711150237,-1.1310397063368782e-15,-0.003634919420014149
ca_like_ledger_rows.csv,ca_like,eps=1e-05,10753,10833.8728607513,True,0.001285610004888138,rosser_one,0.011537749557861033,0.0013371385764206468,0.0008068342759826399,0.002143972852403287,-0.009393776705457747,16.72545362746673,16.703104323601423,16.546933755432345,0.17851987203438568,0.0223493038653082,-0.15617056816907748,-1.3600232051658168e-15,-0.009349793017122465
ca_like_ledger_rows.csv,ca_like,eps=5e-06,20173,20243.781557505,True,0.0006738254632785434,actual_E_plus,0.0006738254632785434,0.0009256199945012035,0.00035330226041898824,0.0012789222549201918,0.0006050967916416483,17.666068384828034,17.649723884272028,17.660406907373304,0.005661477454729891,0.01634450055600567,0.01068302310127578,-1.2732870313669764e-15,0.000605279899636102
ca_like_ledger_rows.csv,ca_like,eps=5e-06,20173,20243.781557505,True,0.0006738254632785434,rosser_half,0.005076166767966776,0.0009256199945012035,0.00035330226041898824,0.0012789222549201918,-0.0037972445130465843,17.744011888440024,17.727595275198254,17.660406907373304,0.08360498106672054,0.016416613241769795,-0.06718836782495075,1.970645868709653e-15,-0.003790044096897316
ca_like_ledger_rows.csv,ca_like,eps=5e-06,20173,20243.781557505,True,0.0006738254632785434,rosser_one,0.010126696151742224,0.0009256199945012035,0.00035330226041898824,0.0012789222549201918,-0.008847773896822033,17.833855229108877,17.817355493550387,17.660406907373304,0.17344832173557378,0.01649973555849016,-0.15694858617708363,-1.5543122344752192e-15,-0.00880874752899763
